test_subset,train_source,fold,downsampled,is_equal_size,n_train,n_test,n_train_positive,n_test_positive,test_prevalence,C_min,C_1se,idx_min,idx_1se,auc_min,acc_min,percent_error_min,brier_min,calibration_slope_min,calibration_intercept_min,n_nonzero_min,auc_1se,acc_1se,percent_error_1se,brier_1se,calibration_slope_1se,calibration_intercept_1se,n_nonzero_1se
1,same,1,false,true,933,105,66,8,0.0761904761904762,0.08227241341700466,0.06020894493336132,43,41,0.8775773195876289,0.9238095238095239,7.619047619047614,0.06068516225356384,1.474350432497841,1.109290916557807,40,0.8762886597938144,0.9238095238095239,7.619047619047614,0.061954181114174826,1.8078244874276386,1.9350907723809325,25
1,other,1,false,false,4542,105,286,8,0.0761904761904762,0.05150678076168122,0.03224590545296395,40,37,0.8505154639175257,0.9333333333333333,6.666666666666665,0.062147529576343216,1.265546637179437,0.9310979815891888,63,0.8350515463917525,0.9238095238095239,7.619047619047614,0.06357908909838807,1.4190770967182522,1.3426922018405816,38
1,other,1,true,true,930,105,57,8,0.0761904761904762,0.09617248711152965,0.05150678076168122,44,40,0.8556701030927835,0.9047619047619048,9.523809523809524,0.061628934187949756,1.028529305478994,0.24880314105757714,46,0.8408505154639175,0.9238095238095239,7.619047619047614,0.06257688755484614,1.9496477360841742,2.589973048096595,19
1,all,1,false,false,5475,105,352,8,0.0761904761904762,0.04406236427773573,0.02359833466782194,39,35,0.875,0.9333333333333333,6.666666666666665,0.06114293229973487,1.3225834053814698,1.0184502842958247,71,0.8659793814432989,0.9238095238095239,7.619047619047614,0.06228037247352831,1.65917784580918,1.87201195001953,36
1,all,1,true,true,929,105,58,8,0.0761904761904762,0.08227241341700466,0.04406236427773573,43,39,0.7847938144329898,0.9333333333333333,6.666666666666665,0.06147076196967212,1.181053877333578,0.7151192460546851,29,0.8440721649484536,0.9238095238095239,7.619047619047614,0.06452176047724287,2.8047871228490227,4.919490305770294,11
1,same,2,false,true,933,105,66,8,0.0761904761904762,0.09617248711152965,0.08227241341700466,44,43,0.902061855670103,0.9238095238095239,7.619047619047614,0.05850166332479448,1.5882568982393093,1.3813033203802958,45,0.8981958762886598,0.9238095238095239,7.619047619047614,0.058724583601693796,1.6738797178107518,1.5437573040068528,38
1,other,2,false,false,4544,105,287,8,0.0761904761904762,0.04406236427773573,0.02758531617629184,39,36,0.9252577319587629,0.9238095238095239,7.619047619047614,0.051456329414959964,1.8394051749339804,2.0082374407564636,58,0.9458762886597938,0.9238095238095239,7.619047619047614,0.05370568757111313,2.401184156634553,3.3226337485807456,37
1,other,2,true,true,930,105,57,8,0.0761904761904762,0.07038135554931554,0.0005568813990945267,42,11,0.9059278350515464,0.9238095238095239,7.619047619047614,0.06232873393346573,4.631004747789005,8.842131451658421,21,0.5,0.9238095238095239,7.619047619047614,0.07040492332214622,0.8771192543271965,-0.36032644347420867,0
1,all,2,false,false,5477,105,353,8,0.0761904761904762,0.0376939097538836,0.02359833466782194,38,35,0.9162371134020619,0.9333333333333333,6.666666666666665,0.052277123696022255,1.8552616517727498,1.9720606126630136,59,0.9342783505154639,0.9238095238095239,7.619047619047614,0.05405060473710541,2.2911217182186507,2.9932418284788267,38
1,all,2,true,true,929,105,58,8,0.0761904761904762,0.09617248711152965,0.06020894493336132,44,41,0.8994845360824743,0.9333333333333333,6.666666666666665,0.05824782171283543,1.568711429281464,1.7221982787300165,41,0.8943298969072165,0.9238095238095239,7.619047619047614,0.06102456077088998,1.8429612530261374,2.345056145827885,18
