test_subset,train_source,fold,downsampled,is_equal_size,n_train,n_test,n_train_positive,n_test_positive,test_prevalence,C_min,C_1se,idx_min,idx_1se,auc_min,acc_min,percent_error_min,brier_min,calibration_slope_min,calibration_intercept_min,n_nonzero_min,auc_1se,acc_1se,percent_error_1se,brier_1se,calibration_slope_1se,calibration_intercept_1se,n_nonzero_1se
2019,same,1,false,true,16381,1821,2738,305,0.16749038989566173,0.02758531617629184,0.009249147277217335,36,29,0.7653639863315888,0.8445908841295992,15.540911587040085,0.11888140804288118,1.075810605727406,0.09762010937190783,160,0.7564254509278082,0.844041735310269,15.595826468973096,0.12075150467941087,1.1865059476994173,0.2687321884081979,58
2019,other,1,false,false,25026,1821,3486,305,0.16749038989566173,0.02758531617629184,0.009249147277217335,36,29,0.7690708940698128,0.844041735310269,15.595826468973096,0.12144164553398286,1.0296121957339868,0.537148242883462,185,0.7653964271811063,0.842394288852279,15.760571114772103,0.11994529292792877,1.160207936925311,0.457846339216226,74
2019,other,1,true,true,16379,1821,2281,305,0.16749038989566173,0.0376939097538836,0.017269832906594344,38,33,0.7626259786322938,0.841845140032949,15.815485996705103,0.12405064868210865,0.9553834677329824,0.5639997673100597,190,0.7636619230935593,0.8445908841295992,15.540911587040085,0.1213052062738007,1.0706916464600487,0.5234288806310987,121
2019,all,1,false,false,41407,1821,6224,305,0.16749038989566173,0.02359833466782194,0.007912342618981327,35,28,0.7718283662788183,0.8462383305875892,15.376166941241076,0.1175611384751289,1.0519885011218324,0.0656228556027683,197,0.7684437043124702,0.842943437671609,15.705656232839104,0.1185619023717298,1.1350243306776817,0.2212014142259334,96
2019,all,1,true,true,16380,1821,2462,305,0.16749038989566173,0.03224590545296395,0.012638482029342984,37,31,0.7677775855357065,0.842943437671609,15.705656232839104,0.11761961730162192,1.0736121460055743,0.09794710651444528,185,0.7680198105454389,0.842943437671609,15.705656232839104,0.11899980341280103,1.2149874690898703,0.3587238972344048,84
2019,same,2,false,true,16381,1821,2738,305,0.16749038989566173,0.02758531617629184,0.010811807510766078,36,30,0.7292594835416757,0.8347062053816584,16.52937946183416,0.1257852071245923,0.8881863282422814,-0.13660350152533052,163,0.7191660538950647,0.8363536518396485,16.36463481603515,0.1263636003437351,0.974434483736663,-0.012147964651513576,64
2019,other,2,false,false,25026,1821,3486,305,0.16749038989566173,0.02758531617629184,0.010811807510766078,36,30,0.7278299234395951,0.8401976935749588,15.980230642504123,0.12554948185208176,0.8604686980609997,0.013807211025755616,184,0.7208702798563952,0.8380010982976387,16.19989017023613,0.12677792494367604,0.9197304646089037,0.10288771200800689,89
2019,other,2,true,true,16379,1821,2281,305,0.16749038989566173,0.03224590545296395,0.012638482029342984,37,31,0.7153921017345041,0.8385502471169687,16.144975288303133,0.12738926661812425,0.8330557905482352,-0.036003648007725916,166,0.7144859206713094,0.8374519494783086,16.25480505216914,0.12760844205508431,0.9417642642627346,0.13587590532018531,72
2019,all,2,false,false,41407,1821,6224,305,0.16749038989566173,0.02359833466782194,0.009249147277217335,35,29,0.7347419871101691,0.8358045030203185,16.41954969796815,0.12471178461890274,0.8765370914969564,-0.1405116549065249,218,0.7299126259786323,0.8358045030203185,16.41954969796815,0.12516049157321102,0.9289663741376986,-0.05030447252120541,120
2019,all,2,true,true,16380,1821,2462,305,0.16749038989566173,0.02758531617629184,0.014773776525985112,36,32,0.7248453652839656,0.8374519494783086,16.25480505216914,0.12513116061841703,0.8723194379018882,-0.13329337794371438,155,0.7202993209048835,0.8385502471169687,16.144975288303133,0.12572136887441618,0.9230652020385292,-0.048504696959954186,83
