test_subset,train_source,fold,downsampled,is_equal_size,n_train,n_test,n_train_positive,n_test_positive,test_prevalence,C_min,C_1se,idx_min,idx_1se,auc_min,acc_min,percent_error_min,brier_min,calibration_slope_min,calibration_intercept_min,n_nonzero_min,auc_1se,acc_1se,percent_error_1se,brier_1se,calibration_slope_1se,calibration_intercept_1se,n_nonzero_1se
1,same,1,false,true,933,105,84,10,0.09523809523809523,0.11242100350620862,0.08227241341700466,45,43,0.8242105263157895,0.8761904761904762,12.380952380952381,0.0836572422456294,0.6937829282231245,-0.6151086340668652,58,0.8063157894736842,0.8857142857142857,11.428571428571432,0.08480242379619929,0.7238090568499581,-0.5961221446984077,40
1,other,1,false,false,4543,105,583,10,0.09523809523809523,0.05150678076168122,0.02359833466782194,40,35,0.8252631578947369,0.8952380952380953,10.476190476190473,0.07762700179112544,0.8219577222553579,-0.7417810547712715,111,0.8400000000000001,0.8952380952380953,10.476190476190473,0.07833117408198274,0.9843595451189915,-0.534783685118655,42
1,other,1,true,true,931,105,118,10,0.09523809523809523,0.11242100350620862,0.08227241341700466,45,43,0.8473684210526317,0.8952380952380953,10.476190476190473,0.08186585869718745,0.881265661032218,-0.6714377342261765,71,0.8431578947368421,0.8857142857142857,11.428571428571432,0.08175142304239066,0.9481459270274858,-0.5971905675307166,51
1,all,1,false,false,5476,105,667,10,0.09523809523809523,0.04406236427773573,0.02359833466782194,39,35,0.8168421052631578,0.8952380952380953,10.476190476190473,0.07825874768282051,0.7952991140260816,-0.709554049189309,96,0.831578947368421,0.9047619047619048,9.523809523809524,0.07740862674604367,0.9528924813386185,-0.5037667204238283,52
1,all,1,true,true,931,105,113,10,0.09523809523809523,0.09617248711152965,0.08227241341700466,44,43,0.8757894736842105,0.8952380952380953,10.476190476190473,0.07043317311125838,1.021089022003437,-0.41674797597606345,51,0.8757894736842106,0.8952380952380953,10.476190476190473,0.0707006417047352,1.0510192006388857,-0.37454290144209895,43
1,same,2,false,true,933,105,84,10,0.09523809523809523,0.1536174946671828,0.07038135554931554,47,42,0.7568421052631579,0.8952380952380953,10.476190476190473,0.0833870015061801,0.5217653476010435,-1.0085850343172913,73,0.8105263157894737,0.9238095238095239,7.619047619047614,0.07017554242637908,0.9953887529147528,-0.2781388821698934,30
1,other,2,false,false,4543,105,583,10,0.09523809523809523,0.06020894493336132,0.02359833466782194,41,35,0.7894736842105263,0.9142857142857143,8.571428571428575,0.08210741561233613,0.7197455829476067,-0.9923865699551241,112,0.7957894736842105,0.9238095238095239,7.619047619047614,0.07949551668042815,0.9052294567636648,-0.7812693881908553,37
1,other,2,true,true,931,105,118,10,0.09523809523809523,0.08227241341700466,0.0376939097538836,43,38,0.7905263157894736,0.8857142857142857,11.428571428571432,0.0804219659596795,0.9198437600023215,-0.6474172033582413,49,0.7810526315789474,0.8952380952380953,10.476190476190473,0.08181493955627801,1.2658510052343785,-0.09687309198288989,9
1,all,2,false,false,5476,105,667,10,0.09523809523809523,0.0376939097538836,0.02359833466782194,38,35,0.7873684210526315,0.9142857142857143,8.571428571428575,0.07949482696047841,0.7721728832641622,-0.9012043438930041,83,0.7968421052631579,0.9142857142857143,8.571428571428575,0.07892297802297107,0.8577440162977812,-0.812690457654903,49
1,all,2,true,true,931,105,113,10,0.09523809523809523,0.09617248711152965,0.05150678076168122,44,40,0.7747368421052632,0.9047619047619048,9.523809523809524,0.07793691412460112,0.7868477159719562,-0.6879340492198046,63,0.7836842105263158,0.9047619047619048,9.523809523809524,0.07854476545545065,1.068042428563557,-0.37938762043682783,23
1,same,3,false,true,933,105,84,10,0.09523809523809523,0.09617248711152965,0.06020894493336132,44,41,0.9199999999999999,0.9238095238095239,7.619047619047614,0.06163537201141146,1.5395887230494634,1.1367976013339285,44,0.9010526315789474,0.9047619047619048,9.523809523809524,0.06715036791504363,1.9404928766506109,1.9134232944762009,26
1,other,3,false,false,4543,105,583,10,0.09523809523809523,0.05150678076168122,0.02758531617629184,40,36,0.9294736842105263,0.9333333333333333,6.666666666666665,0.05621484820741043,1.4862352025840484,0.41734946638595205,95,0.9442105263157895,0.9238095238095239,7.619047619047614,0.05471178623004731,2.019344144380244,0.9212784893384618,52
1,other,3,true,true,931,105,118,10,0.09523809523809523,0.08227241341700466,0.07038135554931554,43,42,0.9136842105263159,0.9238095238095239,7.619047619047614,0.060636521418355134,1.5963856391518474,0.6973060088236106,45,0.9157894736842106,0.9238095238095239,7.619047619047614,0.060263520153353324,1.7206317576280155,0.8309072540926585,39
1,all,3,false,false,5476,105,667,10,0.09523809523809523,0.04406236427773573,0.02359833466782194,39,35,0.9336842105263159,0.9238095238095239,7.619047619047614,0.053218992411572186,1.6734975674273562,0.6879181398474243,100,0.9463157894736842,0.9142857142857143,8.571428571428575,0.05380955744203852,2.0936815846872423,1.0548459426375123,56
1,all,3,true,true,931,105,113,10,0.09523809523809523,0.11242100350620862,0.07038135554931554,45,42,0.9547368421052631,0.9142857142857143,8.571428571428575,0.052720680305115786,1.9404693592261457,0.7880278307243658,70,0.9536842105263158,0.9047619047619048,9.523809523809524,0.05858324009437879,3.023237394656458,2.2054164483573646,43
1,same,4,false,true,933,105,84,10,0.09523809523809523,0.11242100350620862,0.07038135554931554,45,42,0.7768421052631579,0.9142857142857143,8.571428571428575,0.07271171996698196,0.8340353385569441,0.019434077703666917,57,0.7473684210526317,0.9142857142857143,8.571428571428575,0.07331636381390956,0.9782092592181774,0.2770787909366123,32
1,other,4,false,false,4543,105,583,10,0.09523809523809523,0.04406236427773573,0.02359833466782194,39,35,0.8294736842105264,0.8952380952380953,10.476190476190473,0.07064222037762656,0.9544749414055036,-0.08148744495289166,94,0.8273684210526315,0.8952380952380953,10.476190476190473,0.06903827622450567,1.1335660334806434,0.11119048741592626,43
1,other,4,true,true,931,105,118,10,0.09523809523809523,0.08227241341700466,0.06020894493336132,43,41,0.7884210526315789,0.9047619047619048,9.523809523809524,0.07081542404961774,1.0433943070831808,0.02839557264205013,53,0.7989473684210526,0.9142857142857143,8.571428571428575,0.06983675983489257,1.2584171487771703,0.3666708349480439,39
1,all,4,false,false,5476,105,667,10,0.09523809523809523,0.04406236427773573,0.02359833466782194,39,35,0.828421052631579,0.9047619047619048,9.523809523809524,0.06979713416270343,0.9539797521686951,-0.005853277815374348,105,0.8326315789473684,0.9047619047619048,9.523809523809524,0.06873300672890902,1.1069793237056036,0.18313478411827694,50
1,all,4,true,true,931,105,113,10,0.09523809523809523,0.11242100350620862,0.06020894493336132,45,41,0.7831578947368422,0.9142857142857143,8.571428571428575,0.07388426510287342,0.6372363722733736,-0.6259135216695314,68,0.7673684210526316,0.9238095238095239,7.619047619047614,0.0718205658900419,0.8663850635604877,-0.29137725484195137,35
1,same,5,false,true,935,103,85,9,0.08737864077669903,0.11242100350620862,0.07038135554931554,45,42,0.9278959810874705,0.912621359223301,8.737864077669899,0.057209210165370325,1.5738608637691078,0.8328265056640396,58,0.9101654846335698,0.912621359223301,8.737864077669899,0.06252765246293457,1.7720953555796795,1.3279060942816838,25
1,other,5,false,false,4543,103,583,9,0.08737864077669903,0.04406236427773573,0.02359833466782194,39,35,0.9468085106382979,0.9320388349514563,6.796116504854366,0.05165003381936733,1.770511473936041,0.36089469149165676,89,0.9349881796690308,0.9223300970873787,7.7669902912621325,0.05442601520216389,1.8977522842990215,0.48739181570341433,41
1,other,5,true,true,931,103,118,9,0.08737864077669903,0.07038135554931554,0.05150678076168122,42,40,0.9208037825059102,0.941747572815534,5.825242718446599,0.05624867581678799,1.687929645826925,0.3790916367398511,37,0.9196217494089834,0.9320388349514563,6.796116504854366,0.058454319039441316,1.9853439422310348,0.8058616451252691,25
