test_subset,train_source,fold,downsampled,is_equal_size,n_train,n_test,n_train_positive,n_test_positive,test_prevalence,C_min,C_1se,idx_min,idx_1se,auc_min,acc_min,percent_error_min,brier_min,calibration_slope_min,calibration_intercept_min,n_nonzero_min,auc_1se,acc_1se,percent_error_1se,brier_1se,calibration_slope_1se,calibration_intercept_1se,n_nonzero_1se
2019,same,1,false,true,16381,1821,522,58,0.03185063152114223,0.04406236427773573,0.017269832906594344,39,33,0.7880963091908385,0.9665019220208677,3.349807797913229,0.02839855191201581,0.8677891009525303,-0.3627339649248176,120,0.7848348230876054,0.9670510708401977,3.29489291598023,0.02874810959930206,0.9721120515248505,-0.07386629244900683,50
2019,other,1,false,false,25026,1821,643,58,0.03185063152114223,0.04406236427773573,0.017269832906594344,39,33,0.7974455767011559,0.9676002196595277,3.2399780340472306,0.028741455777544698,0.811025682412304,-0.36855913442454336,147,0.7973086627417999,0.9670510708401977,3.29489291598023,0.0284231753791332,0.954352243868264,0.056376111085955756,61
2019,other,1,true,true,16379,1821,420,58,0.03185063152114223,0.05150678076168122,0.02018760254679039,40,34,0.7783460793709782,0.9670510708401977,3.29489291598023,0.02882647555172481,0.770672407166974,-0.4839732221429762,135,0.7874997555107869,0.9676002196595277,3.2399780340472306,0.028473731649038377,0.9522515474298618,0.036943584402236725,54
2019,all,1,false,false,41407,1821,1165,58,0.03185063152114223,0.05150678076168122,0.014773776525985112,40,32,0.7971913079194946,0.9659527732015376,3.4047226798462393,0.02860865481124368,0.7895564529675271,-0.5661713227537861,201,0.7951864963717801,0.9670510708401977,3.29489291598023,0.028369488466013573,0.9204103433521947,-0.13324183459510996,83
2019,all,1,true,true,16378,1821,460,58,0.03185063152114223,0.04406236427773573,0.02359833466782194,39,35,0.7768889236606881,0.9665019220208677,3.349807797913229,0.02889992067545282,0.8139349976715062,-0.44527351111990066,107,0.7821601110958984,0.9665019220208677,3.349807797913229,0.02862889000667736,0.9226860370928216,-0.11580145372152856,65
2019,same,2,false,true,16381,1821,522,58,0.03185063152114223,0.0376939097538836,0.02018760254679039,38,34,0.8379134312594129,0.9676002196595277,3.2399780340472306,0.027143356378544724,0.9783851229627407,-0.13202234644119906,102,0.8329356308799656,0.9665019220208677,3.349807797913229,0.027110050944012868,1.041694412703107,0.046462076717250715,57
2019,other,2,false,false,25026,1821,643,58,0.03185063152114223,0.04406236427773573,0.02018760254679039,39,34,0.8183249555029631,0.9686985172981878,3.130148270181221,0.027156153686728118,0.8407890435317031,-0.3693047589161468,139,0.8390380816398381,0.9676002196595277,3.2399780340472306,0.026972135655722058,0.9472786935135648,-0.07597573343924212,71
2019,other,2,true,true,16379,1821,420,58,0.03185063152114223,0.05150678076168122,0.02758531617629184,40,36,0.8004772429440412,0.9676002196595277,3.2399780340472306,0.027446444610578054,0.8102017660281235,-0.4725939969588519,133,0.8240949009329708,0.9681493684788578,3.1850631521142203,0.026971963266330477,0.9303538791289003,-0.13848562913596232,78
2019,all,2,false,false,41407,1821,1165,58,0.03185063152114223,0.0376939097538836,0.012638482029342984,38,31,0.8288575508048585,0.9686985172981878,3.130148270181221,0.02728097309957983,0.8832691140631851,-0.37395796313166857,181,0.8388424902693293,0.9676002196595277,3.2399780340472306,0.026918798944161246,0.9956634815498872,0.0033437032756486462,76
2019,all,2,true,true,16378,1821,460,58,0.03185063152114223,0.0376939097538836,0.02018760254679039,38,34,0.8248772664150058,0.9681493684788578,3.1850631521142203,0.02680704548489431,0.9632594389781437,-0.11817371444155941,97,0.8364611653333855,0.9676002196595277,3.2399780340472306,0.02700018244865369,1.030968538365692,0.12064682221689614,44
