test_subset,train_source,fold,downsampled,is_equal_size,n_train,n_test,n_train_positive,n_test_positive,test_prevalence,C_min,C_1se,idx_min,idx_1se,auc_min,acc_min,percent_error_min,brier_min,calibration_slope_min,calibration_intercept_min,n_nonzero_min,auc_1se,acc_1se,percent_error_1se,brier_1se,calibration_slope_1se,calibration_intercept_1se,n_nonzero_1se
1,same,1,false,true,933,105,84,10,0.09523809523809523,0.11242100350620862,0.06020894493336132,45,41,0.7526315789473684,0.8761904761904762,12.380952380952381,0.09494437672151546,0.4846665103472561,-1.0508165970675045,64,0.7810526315789474,0.8761904761904762,12.380952380952381,0.08586186075322153,0.7643061708444964,-0.5527681964443536,35
1,other,1,false,false,4543,105,583,10,0.09523809523809523,0.06020894493336132,0.02758531617629184,41,36,0.776842105263158,0.8952380952380953,10.476190476190473,0.07872325510280093,0.7640420357366163,-0.7902214494925024,125,0.8042105263157895,0.8952380952380953,10.476190476190473,0.07903835239503064,0.929667284507427,-0.5886503045995859,71
1,other,1,true,true,931,105,118,10,0.09523809523809523,0.11242100350620862,0.07038135554931554,45,42,0.7926315789473685,0.8761904761904762,12.380952380952381,0.08823685473221053,0.690043458500167,-0.9360636392214129,75,0.7999999999999999,0.8761904761904762,12.380952380952381,0.08622635674515404,0.8522214468218565,-0.7500223392414924,49
1,all,1,false,false,5476,105,667,10,0.09523809523809523,0.04406236427773573,0.02359833466782194,39,35,0.7821052631578947,0.8952380952380953,10.476190476190473,0.07718195129456898,0.806823604117565,-0.6797874967275429,113,0.8021052631578948,0.8952380952380953,10.476190476190473,0.07689251083862388,0.9757816259238284,-0.42985177595989454,70
1,all,1,true,true,931,105,113,10,0.09523809523809523,0.09617248711152965,0.08227241341700466,44,43,0.8599999999999999,0.8952380952380953,10.476190476190473,0.07613670415667163,1.0645738054829101,-0.3258203723447487,59,0.8505263157894737,0.8952380952380953,10.476190476190473,0.07561247640105405,1.1246250359248744,-0.21264017114488648,54
1,same,2,false,true,933,105,84,10,0.09523809523809523,0.07038135554931554,0.04406236427773573,42,39,0.7663157894736842,0.9238095238095239,7.619047619047614,0.06552110386881389,1.0299674571812034,-0.11232609486865834,37,0.7821052631578947,0.9333333333333333,6.666666666666665,0.06701616923649142,1.363752934794111,0.5184932288592946,21
1,other,2,false,false,4543,105,583,10,0.09523809523809523,0.05150678076168122,0.03224590545296395,40,37,0.7147368421052631,0.9142857142857143,8.571428571428575,0.07730190173819519,0.7632492639046294,-0.8459881718519376,106,0.72,0.9333333333333333,6.666666666666665,0.07803341437451194,0.8325516250997681,-0.7536059230307964,77
1,other,2,true,true,931,105,118,10,0.09523809523809523,0.06020894493336132,0.04406236427773573,41,39,0.7821052631578947,0.8952380952380953,10.476190476190473,0.08085822329461285,1.1349517021158515,-0.2227363024872703,35,0.756842105263158,0.9047619047619048,9.523809523809524,0.0813805842961502,1.3269918985163656,0.11841145622997702,23
1,all,2,false,false,5476,105,667,10,0.09523809523809523,0.04406236427773573,0.02359833466782194,39,35,0.7115789473684211,0.9142857142857143,8.571428571428575,0.07577415993579617,0.7485236906333995,-0.8289081381471939,103,0.7242105263157895,0.9142857142857143,8.571428571428575,0.07594255350128411,0.850585927777269,-0.6810054654174694,68
1,all,2,true,true,931,105,113,10,0.09523809523809523,0.07038135554931554,0.05150678076168122,42,40,0.7378947368421053,0.9238095238095239,7.619047619047614,0.0755740495997219,0.9594491587095916,-0.42852434779740334,47,0.7621052631578947,0.9142857142857143,8.571428571428575,0.07636462636475219,1.1181023810505157,-0.21830821024261754,31
