test_subset,train_source,fold,downsampled,n_train,n_test,C_min,C_1se,idx_min,idx_1se,auc_min,acc_min,auc_1se,acc_1se,r_auc,r_acc,d_auc_min,d_auc_1se
2019,other,7,false,25028,1821,0.05150678076168122,0.02758531617629184,40,36,0.9761865541027488,0.9780340472267984,0.9794708123133944,0.9774848984074684,0.977370534335432,0.978034047226798,-0.0011839802326831794,0.002100277977962417
2019,all,7,false,41409,1821,0.05150678076168122,0.02359833466782194,40,35,0.9742612992896118,0.9791323448654585,0.9778853083496344,0.9785831960461285,0.976433645629556,0.979132344865459,-0.002172346339944231,0.0014516627200783505
2019,same,8,false,16382,1820,0.05150678076168122,0.02018760254679039,40,34,0.9769559618851404,0.9730769230769231,0.977285603914499,0.9736263736263736,0.975936131856811,0.973076923076923,0.0010198300283293937,0.0013494720576879837
2019,other,8,false,25027,1820,0.04406236427773573,0.02359833466782194,39,35,0.9779139840329641,0.9730769230769231,0.9778315735256246,0.9714285714285714,0.977769765645123,0.971978021978022,0.00014421838784117735,0.00006180788050158537
2019,all,8,false,41409,1820,0.04406236427773573,0.03224590545296395,39,37,0.9779963945403038,0.9736263736263736,0.9784084470770023,0.971978021978022,0.979067731135714,0.972527472527472,-0.001071336595410144,-0.0006592840587117399
2019,same,9,false,16382,1820,0.04406236427773573,0.02758531617629184,39,36,0.9578470254957507,0.971978021978022,0.9603605459696112,0.9725274725274725,0.959629152716971,0.972527472527472,-0.0017821272212202866,0.0007313932526401556
2019,other,9,false,25027,1820,0.05150678076168122,0.02359833466782194,40,35,0.9618954416688128,0.9703296703296703,0.961967550862735,0.971978021978022,0.959237702807104,0.973076923076923,0.002657738861708836,0.0027298480556310345
2019,all,9,false,41409,1820,0.04406236427773573,0.02018760254679039,39,34,0.9634509399948493,0.9752747252747253,0.9640793201133144,0.9714285714285714,0.963492145248518,0.971428571428571,-0.00004120525366868577,0.0005871748647964248
2019,same,10,false,16382,1820,0.04406236427773573,0.02359833466782194,39,35,0.9677259850630956,0.9763736263736263,0.967087303631213,0.9763736263736263,0.965959309812003,0.975824175824176,0.001766675251092642,0.001127993819210027
2019,other,10,false,25027,1820,0.04406236427773573,0.02018760254679039,39,34,0.9655524079320114,0.9758241758241758,0.9668812773628638,0.9763736263736263,0.966953386556782,0.976923076923077,-0.0014009786247706213,-0.0000721091939182017
2019,all,10,false,41409,1820,0.04406236427773573,0.02359833466782194,39,35,0.9677877929436004,0.9758241758241758,0.9691475663147051,0.9763736263736263,0.96799381921195,0.978021978021978,-0.0002060262683496461,0.001153747102755065
2020,same,1,false,25027,2781,0.05150678076168122,0.02758531617629184,40,36,0.9707976959329727,0.9766271125494427,0.9699729446674812,0.9769866954332974,0.966272473381038,0.974829198130169,0.00452522255193466,0.00370047128644313
2020,other,1,false,16383,2781,0.05150678076168122,0.02359833466782194,40,35,0.9670361319602024,0.9777058612010069,0.966036830162332,0.9751887810140237,0.965735730493977,0.974469615246314,0.0013004014662254537,0.00030109966835500934
2020,all,1,false,41410,2781,0.04406236427773573,0.02758531617629184,39,36,0.970016582300576,0.978784609852571,0.970444231104905,0.9780654440848615,0.968231803107001,0.975907946781733,0.0017847791935750035,0.0022124279979039985
2020,same,2,false,25027,2781,0.06020894493336132,0.02018760254679039,41,34,0.9657418992967166,0.9744696152463143,0.9652931785822151,0.9777058612010069,0.96533201018251,0.977705861201007,0.00040988911420658525,-0.000038831600294941815
2020,other,2,false,16381,2781,0.04406236427773573,0.02018760254679039,39,34,0.9632523622556846,0.9730312837108953,0.960119946498684,0.9755483638978785,0.959880484963545,0.975548363897878,0.0033718772921395024,0.00023946153513898505
2020,all,2,false,41408,2781,0.0376939097538836,0.02359833466782194,38,35,0.9661992492557276,0.9755483638978785,0.9658583940975967,0.9762675296655879,0.965547741295252,0.976627112549443,0.0006515079604756391,0.00031065280234465753
2020,same,3,false,25027,2781,0.05150678076168122,0.02758531617629184,40,36,0.9738188721577425,0.9737504494786048,0.9729602623290331,0.9726717008270407,0.970794321957111,0.973031283710895,0.003024550200631526,0.0021659403719220816
2020,other,3,false,16382,2781,0.04406236427773573,0.02359833466782194,39,35,0.9701428139966345,0.974829198130169,0.9690598438106743,0.97339086659475,0.96526944815981,0.973031283710895,0.004873365836824517,0.0037903956508643644
2020,all,3,false,41409,2781,0.04406236427773573,0.02359833466782194,39,35,0.9740950079820512,0.9730312837108953,0.9736290287785305,0.9737504494786048,0.972153427967381,0.97339086659475,0.0019415800146701523,0.0014756008111495023
2020,same,4,false,25027,2781,0.06020894493336132,0.02359833466782194,41,35,0.9681063122923588,0.9769866954332974,0.9683738188721578,0.9769866954332974,0.967825861845799,0.976627112549443,0.0002804504465597768,0.0005479570263587918
2020,other,4,false,16382,2781,0.04406236427773573,0.02018760254679039,39,34,0.970086723907322,0.9751887810140237,0.9683673469387755,0.9744696152463143,0.966643655347977,0.974829198130169,0.003443068559344953,0.0017236915907984374
2020,all,4,false,41409,2781,0.04406236427773573,0.02359833466782194,39,35,0.9707943219571126,0.9784250269687162,0.9713854252060232,0.9769866954332974,0.97012555550762,0.974469615246314,0.0006687664494925416,0.0012598696984031932
