test_subset,train_source,fold,downsampled,n_train,n_test,C_min,C_1se,idx_min,idx_1se,auc_min,acc_min,auc_1se,acc_1se,r_auc,r_acc,d_auc_min,d_auc_1se
2020,same,4,false,25027,2781,0.002848035868435802,0.002848035868435802,2,2,0.9673814557535488,0.9773462783171522,0.9673814557535488,0.9773462783171522,0.959054234801746,0.975548363897878,0.008327220951802827,0.008327220951802827
2020,other,4,false,16382,2781,0.002848035868435802,0.002848035868435802,2,2,0.9698796220390905,0.97339086659475,0.9698796220390905,0.97339086659475,0.95867454804332,0.971592952175476,0.011205073995770531,0.011205073995770531
2020,all,4,false,41409,2781,0.002848035868435802,0.002848035868435802,2,2,0.9696940932821331,0.9784250269687162,0.9696940932821331,0.9784250269687162,0.960969927082879,0.973750449478605,0.008724166199254091,0.008724166199254091
2020,same,5,false,25027,2781,0.002848035868435802,0.002848035868435802,2,2,0.959179358847133,0.9737504494786048,0.959179358847133,0.9737504494786048,0.974591189541364,0.97950377562028,-0.015411830694231021,-0.015411830694231021
2020,other,5,false,16382,2781,0.002848035868435802,0.002848035868435802,2,2,0.9616775251326746,0.97339086659475,0.9616775251326746,0.97339086659475,0.975492945592612,0.977705861201007,-0.013815420459937444,-0.013815420459937444
2020,all,5,false,41409,2781,0.002848035868435802,0.002848035868435802,2,2,0.963701082970186,0.9744696152463143,0.963701082970186,0.9744696152463143,0.976204858264665,0.98022294138799,-0.012503775294478991,-0.012503775294478991
2020,same,6,false,25028,2780,0.002848035868435802,0.002848035868435802,2,2,0.9457644876132271,0.9726618705035971,0.9457644876132271,0.9726618705035971,0.957945376882255,0.974829198130169,-0.012180889269027939,-0.012180889269027939
2020,other,6,false,16381,2780,0.002848035868435802,0.002848035868435802,2,2,0.943625450180072,0.9726618705035971,0.943625450180072,0.9726618705035971,0.956314449669929,0.973031283710895,-0.012688999489856911,-0.012688999489856911
2020,all,6,false,41409,2780,0.002848035868435802,0.002848035868435802,2,2,0.9463931026956237,0.9730215827338129,0.9463931026956237,0.9730215827338129,0.958195624973031,0.974829198130169,-0.011802522277407301,-0.011802522277407301
2020,same,7,false,25028,2780,0.002848035868435802,0.002848035868435802,2,2,0.9642999017788935,0.9758992805755395,0.9642999017788935,0.9758992805755395,0.967558355265991,0.975548363897878,-0.0032584534870975235,-0.0032584534870975235
2020,other,7,false,16381,2780,0.002848035868435802,0.002848035868435802,2,2,0.9612048455745934,0.9719424460431655,0.9612048455745934,0.9719424460431655,0.967223972041248,0.976267529665588,-0.00601912646665459,-0.00601912646665459
2020,all,7,false,41409,2780,0.002848035868435802,0.002848035868435802,2,2,0.9644439594019426,0.9748201438848921,0.9644439594019426,0.9748201438848921,0.97094964835828,0.975188781014024,-0.006505688956337408,-0.006505688956337408
2020,same,8,false,25027,2781,0.002848035868435802,0.002848035868435802,2,2,0.9727876774388402,0.972312117943186,0.9727876774388402,0.972312117943186,0.979067990832699,0.97841726618705,-0.006280313393858816,-0.006280313393858816
2020,other,8,false,16382,2781,0.002848035868435802,0.002848035868435802,2,2,0.9718082581869958,0.972312117943186,0.9718082581869958,0.972312117943186,0.977051184110007,0.97841726618705,-0.005242925923011232,-0.005242925923011232
2020,all,8,false,41409,2781,0.002848035868435802,0.002848035868435802,2,2,0.9747767182983129,0.9726717008270407,0.9747767182983129,0.9726717008270407,0.979679144385024,0.978776978417266,-0.004902426086711098,-0.004902426086711098
2020,same,9,false,25027,2781,0.002848035868435802,0.002848035868435802,2,2,0.9711740087155369,0.9780654440848615,0.9711740087155369,0.9780654440848615,0.970153879733717,0.973741007194245,0.0010201289818199122,0.0010201289818199122
2020,other,9,false,16382,2781,0.002848035868435802,0.002848035868435802,2,2,0.9738835914915649,0.9780654440848615,0.9738835914915649,0.9780654440848615,0.964828113063403,0.972302158273381,0.0090554784281619,0.0090554784281619
2020,all,9,false,41409,2781,0.002848035868435802,0.002848035868435802,2,2,0.974509211718514,0.9813016900395541,0.974509211718514,0.9813016900395541,0.970695187165781,0.973741007194245,0.003814024552733053,0.003814024552733053
2020,same,10,false,25027,2781,0.002848035868435802,0.002848035868435802,2,2,0.975091685722915,0.9798633585041352,0.975091685722915,0.9798633585041352,0.957738731856379,0.974460431654676,0.017352953866536014,0.017352953866536014
2020,other,10,false,16382,2781,0.002848035868435802,0.002848035868435802,2,2,0.9759934417741727,0.9759079467817332,0.9759934417741727,0.9759079467817332,0.954150387427704,0.973741007194245,0.021843054346468715,0.021843054346468715
2020,all,10,false,41409,2781,0.002848035868435802,0.002848035868435802,2,2,0.9767398714242568,0.9802229413879899,0.9767398714242568,0.9802229413879899,0.957262905162061,0.975539568345324,0.01947696626219575,0.01947696626219575
