test_subset,train_source,fold,downsampled,n_train,n_test,C_min,C_1se,idx_min,idx_1se,auc_min,acc_min,auc_1se,acc_1se,r_auc,r_acc,d_auc_min,d_auc_1se
2019,same,6,false,16381,1821,0.004237587160604063,0.0014208308325339223,24,17,0.9777411716256563,0.9758374519494784,0.9785236281272521,0.9785831960461285,0.978667764851232,0.976935749588138,-0.0009265932255756448,-0.00014413672397983746
2019,other,6,false,25028,1821,0.003625117049988535,0.0014208308325339223,23,17,0.9774631936579842,0.9752883031301482,0.9778647173890661,0.9758374519494784,0.9776485123031,0.976935749588138,-0.0001853186451158395,0.00021620508596609245
2019,all,6,false,41409,1821,0.004237587160604063,0.0016608827826277166,24,18,0.9776588077833832,0.9758374519494784,0.9786471738906619,0.9763866007688083,0.978492741686399,0.975837451949478,-0.0008339339030157822,0.00015443220426292203
2019,same,7,false,16381,1821,0.004237587160604063,0.0019414919457438817,24,19,0.9630392257798825,0.9741900054914882,0.9650262534747247,0.9741900054914882,0.971218984865643,0.976386600768808,-0.008179759085760407,-0.006192731390918249
2019,other,7,false,25028,1821,0.004237587160604063,0.0016608827826277166,24,18,0.9717594975805621,0.9774848984074684,0.9717594975805621,0.9769357495881383,0.977370534335432,0.978034047226798,-0.005611036754869847,-0.005611036754869847
2019,all,7,false,41409,1821,0.004237587160604063,0.0016608827826277166,24,18,0.9707505405127149,0.9769357495881383,0.9710697004015237,0.9758374519494784,0.976433645629556,0.979132344865459,-0.005683105116841114,-0.005363945228032296
2019,same,8,false,16382,1820,0.003625117049988535,0.0012154742500762859,23,16,0.9758228174092196,0.9730769230769231,0.975338655678599,0.9725274725274725,0.975936131856811,0.973076923076923,-0.00011331444759143938,-0.0005974761782120419
2019,other,8,false,25027,1820,0.003625117049988535,0.0014208308325339223,23,17,0.9768838526912181,0.9725274725274725,0.9771310842132371,0.9725274725274725,0.977769765645123,0.971978021978022,-0.0008859129539048327,-0.0006386814318858347
2019,all,8,false,41409,1820,0.003625117049988535,0.0016608827826277166,23,18,0.9779654906000514,0.9730769230769231,0.9782745300025754,0.9725274725274725,0.979067731135714,0.972527472527472,-0.0011022405356625464,-0.0007932011331386324
2019,same,9,false,16382,1820,0.0031011689265747783,0.0014208308325339223,22,17,0.9551686840072109,0.9736263736263736,0.9573422611382952,0.9747252747252747,0.959629152716971,0.972527472527472,-0.004460468709760135,-0.002286891578675787
2019,other,9,false,25027,1820,0.003625117049988535,0.0014208308325339223,23,17,0.9593922225083699,0.9686813186813187,0.9604120525366985,0.9708791208791209,0.959237702807104,0.973076923076923,0.0001545197012658983,0.0011743497295945149
2019,all,9,false,41409,1820,0.004237587160604063,0.0019414919457438817,24,19,0.9606283801184651,0.9741758241758242,0.961699716713881,0.9747252747252747,0.963492145248518,0.971428571428571,-0.002863765130052931,-0.001792428534637014
2019,same,10,false,16382,1820,0.004237587160604063,0.0014208308325339223,24,17,0.9655524079320115,0.9769230769230769,0.9641926345609064,0.9758241758241758,0.965959309812003,0.975824175824176,-0.00040690187999148364,-0.0017666752510965278
2019,other,10,false,25027,1820,0.003625117049988535,0.0012154742500762859,23,16,0.9651609580221479,0.9725274725274725,0.9646355910378573,0.9758241758241758,0.966953386556782,0.976923076923077,-0.0017924285346341273,-0.002317795518924637
2019,all,10,false,41409,1820,0.003625117049988535,0.0016608827826277166,23,18,0.9679423126448622,0.9752747252747253,0.9675920679886685,0.9769230769230769,0.96799381921195,0.978021978021978,-0.000051506567087855615,-0.00040175122328156565
2020,same,1,false,25027,2781,0.003625117049988535,0.0016608827826277166,23,18,0.9665735730493978,0.978784609852571,0.9665255716529937,0.9791441927364257,0.966272473381038,0.974829198130169,0.0003010996683597833,0.00025309827195563184
2020,other,1,false,16383,2781,0.003625117049988535,0.0014208308325339223,23,17,0.9656833653342642,0.9762675296655879,0.9651466224471985,0.9755483638978785,0.965735730493977,0.974469615246314,-0.000052365159712741693,-0.0005891080467784748
2020,all,1,false,41410,2781,0.003625117049988535,0.0022695105366946685,23,20,0.9682318031069995,0.978784609852571,0.968545994065282,0.9802229413879899,0.968231803107001,0.975907946781733,-1.4432899320127035e-15,0.0003141909582810021
2020,same,2,false,25027,2781,0.003625117049988535,0.00103979841848149,23,15,0.9671139491737498,0.9751887810140237,0.9677740863787376,0.9759079467817332,0.96533201018251,0.977705861201007,0.0017819389912397954,0.002442076196227605
2020,other,2,false,16381,2781,0.003625117049988535,0.0012154742500762859,23,16,0.962419640160504,0.9741100323624595,0.9641282305734133,0.9741100323624595,0.959880484963545,0.975548363897878,0.002539155196958909,0.004247745609868292
2020,all,2,false,41408,2781,0.003625117049988535,0.0016608827826277166,23,18,0.966553048280623,0.9737504494786048,0.9672520170859041,0.9751887810140237,0.965547741295252,0.976627112549443,0.0010053069853710461,0.0017042757906521322
2020,same,3,false,25027,2781,0.003625117049988535,0.0016608827826277166,23,18,0.9706950856452518,0.97339086659475,0.9703714889761401,0.9726717008270407,0.970794321957111,0.973031283710895,-0.00009923631185926318,-0.0004228329809708997
2020,other,3,false,16382,2781,0.004237587160604063,0.0014208308325339223,24,17,0.9690857315442034,0.9737504494786048,0.9693489235017474,0.9730312837108953,0.96526944815981,0.973031283710895,0.0038162833843934374,0.004079475341937422
2020,all,3,false,41409,2781,0.003625117049988535,0.0016608827826277166,23,18,0.9724985977477673,0.9744696152463143,0.9721361694783621,0.974829198130169,0.972153427967381,0.97339086659475,0.00034516978038623414,-0.000017258489018900924
2020,same,4,false,25027,2781,0.003625117049988535,0.0014208308325339223,23,17,0.9668637010829702,0.9777058612010069,0.9684342235837252,0.9777058612010069,0.967825861845799,0.976627112549443,-0.0009621607628288453,0.0006083617379262218
