test_subset,train_source,fold,downsampled,n_train,n_test,C_min,C_1se,idx_min,idx_1se,auc_min,acc_min,auc_1se,acc_1se,r_auc,r_acc,d_auc_min,d_auc_1se
2020,other,5,false,16382,2781,0.06020894493336132,0.03224590545296395,41,37,0.9630366311429435,0.9730312837108953,0.9634422056348967,0.97339086659475,0.962014065668551,0.974469615246314,0.0010225654743925006,0.0014281399663457206
2020,all,5,false,41409,2781,0.05150678076168122,0.03224590545296395,40,37,0.963071148120982,0.9755483638978785,0.9638779824826336,0.9755483638978785,0.96305388963196,0.975188781014024,0.00001725848902200955,0.0008240928506735301
2020,same,6,false,25028,2780,0.06020894493336132,0.03224590545296395,41,37,0.9441361999345194,0.9726618705035971,0.9459478336789261,0.9741007194244604,0.946209756629929,0.976258992805755,-0.0020735566954096507,-0.0002619229510029131
2020,other,6,false,16381,2780,0.07038135554931554,0.03224590545296395,42,37,0.9420189894139473,0.9726618705035971,0.9461006220670086,0.9751798561151079,0.943370075302849,0.973741007194245,-0.0013510858889016486,0.002730546764159625
2020,all,6,false,41409,2780,0.05150678076168122,0.02758531617629184,40,36,0.9433984502892065,0.9726618705035971,0.9446600458365164,0.9741007194244604,0.945912910618796,0.975539568345324,-0.002514460329589463,-0.0012528647822795946
2020,same,7,false,25028,2780,0.06020894493336132,0.03224590545296395,41,37,0.9625450180072029,0.9751798561151079,0.9611786532794936,0.9758992805755395,0.957891520244461,0.97589928057554,0.004653497762741932,0.0032871330350325856
2020,other,7,false,16381,2780,0.06020894493336132,0.04406236427773573,41,39,0.9591705773218379,0.9723021582733813,0.9596289424860853,0.9719424460431655,0.957221434028152,0.97410071942446,0.0019491432936858955,0.0024075084579333605
2020,all,7,false,41409,2780,0.06020894493336132,0.03224590545296395,41,37,0.9632522099748991,0.9744604316546762,0.9635883444286806,0.9758992805755395,0.960139692240532,0.97589928057554,0.0031125177343671595,0.0034486521881486043
2020,same,8,false,25027,2781,0.05150678076168122,0.03224590545296395,40,37,0.9740863787375416,0.9741100323624595,0.973590197178237,0.9751887810140237,0.972705699616004,0.976267529665588,0.001380679121537609,0.0008844975622330775
2020,other,8,false,16382,2781,0.06020894493336132,0.02758531617629184,41,36,0.9737412089571558,0.9737504494786048,0.9724640807697287,0.972312117943186,0.969225956767485,0.973031283710895,0.004515252189670749,0.0032381240022436586
2020,all,8,false,41409,2781,0.05150678076168122,0.0376939097538836,40,38,0.9761746559088752,0.9744696152463143,0.9762091728869137,0.9744696152463143,0.975216809768305,0.974829198130169,0.000957846140570151,0.000992363118608619
2020,same,9,false,25027,2781,0.06020894493336132,0.03224590545296395,41,37,0.9727488458385469,0.9798633585041352,0.9751089442119343,0.9805825242718447,0.97303792552962,0.976986695433297,-0.00028907969107305753,0.002071018682314296
2020,other,9,false,16382,2781,0.05150678076168122,0.03224590545296395,40,37,0.9755619795486905,0.9805825242718447,0.9750097079000734,0.9795037756202805,0.972662553393452,0.977705861201007,0.002899426155238527,0.002347154506621374
2020,all,9,false,41409,2781,0.05150678076168122,0.02758531617629184,40,36,0.9748328083876256,0.9813016900395541,0.9765241403115158,0.9820208558072636,0.975838115373002,0.980582524271845,-0.0010053069853763752,0.000686024938513774
2020,same,10,false,25027,2781,0.05150678076168122,0.02359833466782194,40,35,0.975721620572119,0.9802229413879899,0.9759287224403503,0.978784609852571,0.975717305949869,0.978425026968716,4.3146222499235165e-6,0.00021141649048128652
2020,other,10,false,16382,2781,0.06020894493336132,0.03224590545296395,41,37,0.975091685722915,0.9766271125494427,0.9761271950640722,0.9784250269687162,0.974701212408858,0.974829198130169,0.00039047331405706043,0.0014259826552142085
2020,all,10,false,41409,2781,0.05150678076168122,0.02758531617629184,40,36,0.9773050869396385,0.9802229413879899,0.9777753807654139,0.9798633585041352,0.977412952496019,0.978784609852571,-0.00010786555638053752,0.000362428269394921
