test_subset,train_source,fold,downsampled,n_train,n_test,C_min,C_1se,idx_min,idx_1se,auc_min,acc_min,auc_1se,acc_1se,r_auc,r_acc,d_auc_min,d_auc_1se
2019,same,6,false,16381,1821,0.004237587160604063,0.0014208308325339223,24,17,0.9777411716256563,0.9758374519494784,0.9785236281272521,0.9785831960461285,0.973890661999384,0.973091707852828,0.0038505096262723137,0.004632966127868121
2019,other,6,false,25028,1821,0.003625117049988535,0.0014208308325339223,23,17,0.9774631936579842,0.9752883031301482,0.9778647173890661,0.9758374519494784,0.977051374446625,0.975837451949478,0.00041181921135913235,0.0008133429424410643
2019,all,6,false,41409,1821,0.004237587160604063,0.0016608827826277166,24,18,0.9776588077833832,0.9758374519494784,0.9786471738906619,0.9763866007688083,0.976938124163501,0.973091707852828,0.0007206836198822009,0.001709049727160905
2019,same,7,false,16381,1821,0.004237587160604063,0.0019414919457438817,24,19,0.9630392257798825,0.9741900054914882,0.9650262534747247,0.9741900054914882,0.970637918371631,0.97306212204508,-0.0075986925917485015,-0.005611664896906343
2019,other,7,false,25028,1821,0.004237587160604063,0.0016608827826277166,24,18,0.9717594975805621,0.9774848984074684,0.9717594975805621,0.9769357495881383,0.975616409610746,0.975810885101704,-0.003856912030183901,-0.003856912030183901
2019,all,7,false,41409,1821,0.004237587160604063,0.0016608827826277166,24,18,0.9707505405127149,0.9769357495881383,0.9710697004015237,0.9758374519494784,0.975396075962648,0.975810885101704,-0.004645535449933069,-0.004326375561124252
2019,same,8,false,16382,1820,0.003625117049988535,0.0012154742500762859,23,16,0.9758228174092196,0.9730769230769231,0.975338655678599,0.9725274725274725,0.969331654600776,0.97306212204508,0.00649116280844364,0.006007001077823038
2019,other,8,false,25027,1820,0.003625117049988535,0.0014208308325339223,23,17,0.9768838526912181,0.9725274725274725,0.9771310842132371,0.9725274725274725,0.967778826985628,0.97306212204508,0.00910502570559013,0.009352257227609129
2019,all,8,false,41409,1820,0.003625117049988535,0.0016608827826277166,23,18,0.9779654906000514,0.9730769230769231,0.9782745300025754,0.9725274725274725,0.969478543699507,0.97306212204508,0.008486946900544412,0.008795986303068326
2019,same,9,false,16382,1820,0.0031011689265747783,0.0014208308325339223,22,17,0.9551686840072109,0.9736263736263736,0.9573422611382952,0.9747252747252747,0.967605707690695,0.975810885101704,-0.012437023683484094,-0.010263446552399746
2019,other,9,false,25027,1820,0.003625117049988535,0.0014208308325339223,23,17,0.9593922225083699,0.9686813186813187,0.9604120525366985,0.9708791208791209,0.970737593117195,0.975261132490379,-0.011345370608825123,-0.010325540580496506
2019,all,9,false,41409,1820,0.004237587160604063,0.0019414919457438817,24,19,0.9606283801184651,0.9741758241758242,0.961699716713881,0.9747252747252747,0.973024866226002,0.976910390324354,-0.012396486107536964,-0.011325149512121047
2019,same,10,false,16382,1820,0.004237587160604063,0.0014208308325339223,24,17,0.9655524079320115,0.9769230769230769,0.9641926345609064,0.9758241758241758,0.967285699297033,0.976360637713029,-0.0017332913650215387,-0.003093064736126583
2019,other,10,false,25027,1820,0.003625117049988535,0.0012154742500762859,23,16,0.9651609580221479,0.9725274725274725,0.9646355910378573,0.9758241758241758,0.969111320952685,0.976910390324354,-0.003950362930537188,-0.0044757299148276974
2019,all,10,false,41409,1820,0.003625117049988535,0.0016608827826277166,23,18,0.9679423126448622,0.9752747252747253,0.9675920679886685,0.9769230769230769,0.971650403945017,0.975261132490379,-0.0037080913001548144,-0.004058335956348524
