task,metric,metric_label,contrast,size_variant,scope,test_subset,role,n_pairs,dropped_pairs,mean,lo,hi,p,verdict
service_use_ed_repeat_5fold,auc_1se,AUC,All - Same,equal,per-subset,4,exploratory,5,0,-0.02732956114259182,-0.05179385422058652,-0.0028652680645971165,0.03616414498026185,worse
service_use_ed_repeat_5fold,auc_1se,AUC,All - Same,equal,pooled,pooled,exploratory,20,0,-0.016692504264489306,-0.028943302915527214,-0.0044417056134514,0.010200203329512209,worse
service_use_ed_repeat_5fold,auc_1se,AUC,Other - Same,equal,per-subset,1,exploratory,5,0,-0.14307472859610165,-0.32629111391798404,0.04014165672578077,0.09600958536281626,no difference
service_use_ed_repeat_5fold,auc_1se,AUC,Other - Same,equal,per-subset,2,exploratory,5,0,-0.04722709916151639,-0.16145939707249873,0.06700519874946596,0.3150060305564433,no difference
service_use_ed_repeat_5fold,auc_1se,AUC,Other - Same,equal,per-subset,3,exploratory,5,0,-0.004860672323342441,-0.0341525796274879,0.024431234980803018,0.6689341791316731,no difference
service_use_ed_repeat_5fold,auc_1se,AUC,Other - Same,equal,per-subset,4,exploratory,5,0,-0.057447896076105856,-0.09599428517979065,-0.01890150697242106,0.014401128810639147,worse
service_use_ed_repeat_5fold,auc_1se,AUC,Other - Same,equal,pooled,pooled,exploratory,20,0,-0.0631525990392666,-0.10837397041437537,-0.01793122766415782,0.008726848525351539,worse
service_use_ed_repeat_5fold,percent_error_1se,percent error,All - Same,full,per-subset,1,exploratory,5,0,-0.28846153846153744,-0.8223932894611112,0.24547021253803636,0.208,no difference
service_use_ed_repeat_5fold,percent_error_1se,percent error,All - Same,full,per-subset,2,exploratory,5,0,-0.09803921568627416,-0.6072797223939036,0.4112012910213553,0.6213082950374971,no difference
service_use_ed_repeat_5fold,percent_error_1se,percent error,All - Same,full,per-subset,3,exploratory,5,0,0.23970185217839343,-0.07206708007122029,0.5514707844280071,0.09968479555852247,no difference
service_use_ed_repeat_5fold,percent_error_1se,percent error,All - Same,full,per-subset,4,exploratory,5,0,0.0849256900212314,-0.1508658263437616,0.3207172063862244,0.37390096630005887,no difference
service_use_ed_repeat_5fold,percent_error_1se,percent error,All - Same,full,pooled,pooled,exploratory,20,0,-0.015468302987046689,-0.18831593991845247,0.1573793339443591,0.8534058401281754,no difference
service_use_ed_repeat_5fold,percent_error_1se,percent error,All - Same,equal,per-subset,1,exploratory,5,0,-0.2893950709484683,-0.823980688027248,0.24519054613031144,0.20726068094101568,no difference
service_use_ed_repeat_5fold,percent_error_1se,percent error,All - Same,equal,per-subset,2,exploratory,5,0,0.0,-0.4303867809240587,0.4303867809240587,1.0,no difference
service_use_ed_repeat_5fold,percent_error_1se,percent error,All - Same,equal,per-subset,3,exploratory,5,0,0.05970149253731414,-0.1060564241909143,0.22545940926554256,0.3739009663000589,no difference
service_use_ed_repeat_5fold,percent_error_1se,percent error,All - Same,equal,per-subset,4,exploratory,5,0,0.0,-0.322870830953638,0.322870830953638,1.0,no difference
service_use_ed_repeat_5fold,percent_error_1se,percent error,All - Same,equal,pooled,pooled,exploratory,20,0,-0.05742339460278854,-0.20675675439862976,0.0919099651930527,0.4308722276347599,no difference
service_use_ed_repeat_5fold,percent_error_1se,percent error,Other - Same,equal,per-subset,1,exploratory,5,0,-0.09615384615384581,-0.5956012661940209,0.4032935738863292,0.6213082950374971,no difference
service_use_ed_repeat_5fold,percent_error_1se,percent error,Other - Same,equal,per-subset,2,exploratory,5,0,0.0,0.0,0.0,NaN,n/a
service_use_ed_repeat_5fold,percent_error_1se,percent error,Other - Same,equal,per-subset,3,exploratory,5,0,0.06023880704370423,-0.25066384343228837,0.3711414575196968,0.6191479186622855,no difference
service_use_ed_repeat_5fold,percent_error_1se,percent error,Other - Same,equal,per-subset,4,exploratory,5,0,0.0849256900212314,-0.3148782777809847,0.4847296578234475,0.5870496397870563,no difference
service_use_ed_repeat_5fold,percent_error_1se,percent error,Other - Same,equal,pooled,pooled,exploratory,20,0,0.012252662727772456,-0.11524723463690204,0.13975256009244694,0.8427280137295736,no difference
service_use_ed_repeat_5fold,brier_1se,Brier score,All - Same,full,per-subset,1,exploratory,5,0,-0.0014372262777629,-0.0045151507002709765,0.001640698144745177,0.264556566337767,no difference
service_use_ed_repeat_5fold,brier_1se,Brier score,All - Same,full,per-subset,2,exploratory,5,0,-0.0024944923657905112,-0.005155702498877392,0.0001667177672963695,0.059889868627591464,no difference
service_use_ed_repeat_5fold,brier_1se,Brier score,All - Same,full,per-subset,3,exploratory,5,0,-0.0015297779690397098,-0.00360455699304452,0.0005450010549651002,0.11004826935060642,no difference
service_use_ed_repeat_5fold,brier_1se,Brier score,All - Same,full,per-subset,4,exploratory,5,0,0.0007342909142520893,-0.0004606926495628605,0.001929274478067039,0.16319135881017893,no difference
service_use_ed_repeat_5fold,brier_1se,Brier score,All - Same,full,pooled,pooled,exploratory,20,0,-0.001181801424585258,-0.0021759522822897915,-0.00018765056688072415,0.022292634946704765,better
service_use_ed_repeat_5fold,brier_1se,Brier score,All - Same,equal,per-subset,1,exploratory,5,0,0.0015871949393998122,-0.001713475546364701,0.0048878654251643255,0.25275721870048173,no difference
service_use_ed_repeat_5fold,brier_1se,Brier score,All - Same,equal,per-subset,2,exploratory,5,0,-0.0003483756449080763,-0.004227143382391723,0.0035303920925755703,0.8153570485971541,no difference
service_use_ed_repeat_5fold,brier_1se,Brier score,All - Same,equal,per-subset,3,exploratory,5,0,-0.00022448799964254473,-0.0015832817983795213,0.0011343057990944318,0.6702667627395753,no difference
service_use_ed_repeat_5fold,brier_1se,Brier score,All - Same,equal,per-subset,4,exploratory,5,0,0.0018837759233901782,-0.0006665313666113085,0.004434083213391665,0.10958923171732131,no difference
service_use_ed_repeat_5fold,brier_1se,Brier score,All - Same,equal,pooled,pooled,exploratory,20,0,0.0007245268045598423,-0.00039985228594960375,0.0018489058950692883,0.193289937631485,no difference
service_use_ed_repeat_5fold,brier_1se,Brier score,Other - Same,equal,per-subset,1,exploratory,5,0,0.0038145128990401053,-0.0002603774348163253,0.007889403232896535,0.06010910267558041,no difference
service_use_ed_repeat_5fold,brier_1se,Brier score,Other - Same,equal,per-subset,2,exploratory,5,0,0.0008334103852707219,-0.0007982060170893517,0.0024650267876307956,0.22912388943172646,no difference
service_use_ed_repeat_5fold,brier_1se,Brier score,Other - Same,equal,per-subset,3,exploratory,5,0,-0.0010086453321334053,-0.0027110791736836204,0.00069378850941681,0.17532175839005512,no difference
service_use_ed_repeat_5fold,brier_1se,Brier score,Other - Same,equal,per-subset,4,exploratory,5,0,0.0028091314983578084,-0.00044611715020995146,0.006064380146925568,0.07468409952656704,no difference
service_use_ed_repeat_5fold,brier_1se,Brier score,Other - Same,equal,pooled,pooled,exploratory,20,0,0.0016121023626338078,0.00028058156447696735,0.0029436231607906484,0.020230533370818357,worse
service_use_ed_repeat_seed2,auc_1se,AUC,All - Same,full,per-subset,1,exploratory,10,0,0.032294734904271025,-0.014251863440788208,0.07884133324933026,0.15097338797164633,no difference
service_use_ed_repeat_seed2,auc_1se,AUC,All - Same,full,per-subset,2,exploratory,10,0,0.01555137844611527,-0.03166015846578915,0.0627629153580197,0.4751896031382346,no difference
service_use_ed_repeat_seed2,auc_1se,AUC,All - Same,full,per-subset,3,exploratory,10,0,0.044800982317402205,0.01683802079682179,0.07276394383798263,0.0055343280661590746,better
service_use_ed_repeat_seed2,auc_1se,AUC,All - Same,full,per-subset,4,exploratory,10,0,-0.004402493407076369,-0.0249109739641707,0.016105987150017962,0.6388465372684519,no difference
service_use_ed_repeat_seed2,auc_1se,AUC,All - Same,full,pooled,pooled,confirmatory,40,0,0.022061150565178034,0.0049149280567167,0.03920737307363937,0.01301798692295398,better
service_use_ed_repeat_seed2,auc_1se,AUC,All - Same,equal,per-subset,1,exploratory,10,0,-0.05409379602356401,-0.14954957336257374,0.0413619813154457,0.23189990027973353,no difference
service_use_ed_repeat_seed2,auc_1se,AUC,All - Same,equal,per-subset,2,exploratory,10,0,-0.03556312656641605,-0.0852982086066374,0.01417195547380528,0.1402122465635986,no difference
service_use_ed_repeat_seed2,auc_1se,AUC,All - Same,equal,per-subset,3,exploratory,10,0,0.020297641951720034,-0.02502333089688126,0.06561861480032133,0.337454708643985,no difference
service_use_ed_repeat_seed2,auc_1se,AUC,All - Same,equal,per-subset,4,exploratory,10,0,-0.02234804608331501,-0.05329859920845623,0.008602507041826201,0.13681680290391454,no difference
service_use_ed_repeat_seed2,auc_1se,AUC,All - Same,equal,pooled,pooled,exploratory,40,0,-0.02292683168039376,-0.05034881267029102,0.004495149309503496,0.09879138597827475,no difference
service_use_ed_repeat_seed2,auc_1se,AUC,Other - Same,equal,per-subset,1,exploratory,10,0,-0.03735502577319583,-0.08039105078400437,0.005680999237612713,0.08118117368739868,no difference
service_use_ed_repeat_seed2,auc_1se,AUC,Other - Same,equal,per-subset,2,exploratory,10,0,-0.04216322055137846,-0.11489828714670319,0.030571846043946277,0.22221198701787898,no difference
service_use_ed_repeat_seed2,auc_1se,AUC,Other - Same,equal,per-subset,3,exploratory,10,0,-0.0006434433298835196,-0.054986432284453386,0.05369954562468635,0.9792158315055733,no difference
service_use_ed_repeat_seed2,auc_1se,AUC,Other - Same,equal,per-subset,4,exploratory,10,0,-0.04144855077772082,-0.06788656684552598,-0.015010534709915656,0.006249819402804355,worse
service_use_ed_repeat_seed2,auc_1se,AUC,Other - Same,equal,pooled,pooled,exploratory,40,0,-0.03040256010804465,-0.053407280323669024,-0.00739783989242028,0.010915294270732461,worse
service_use_ed_repeat_seed2,percent_error_1se,percent error,All - Same,full,per-subset,1,exploratory,10,0,-0.09708737864077666,-0.31671428765031107,0.12253953036875773,0.3434363961379137,no difference
service_use_ed_repeat_seed2,percent_error_1se,percent error,All - Same,full,per-subset,2,exploratory,10,0,1.1546319456101628e-15,-0.3306102739741725,0.3306102739741748,0.9999999999999939,no difference
service_use_ed_repeat_seed2,percent_error_1se,percent error,All - Same,full,per-subset,3,exploratory,10,0,0.12011690903906533,-0.2731470994543407,0.5133809175324714,0.5070287530611889,no difference
service_use_ed_repeat_seed2,percent_error_1se,percent error,All - Same,full,per-subset,4,exploratory,10,0,0.08474576271186533,-0.1074161099360093,0.27690763535973995,0.3445194958380236,no difference
service_use_ed_repeat_seed2,percent_error_1se,percent error,All - Same,full,pooled,pooled,exploratory,40,0,0.026943823277538793,-0.10282850509180065,0.15671615164687824,0.6768202815819991,no difference
service_use_ed_repeat_seed2,percent_error_1se,percent error,All - Same,equal,per-subset,1,exploratory,10,0,0.0,0.0,0.0,NaN,n/a
service_use_ed_repeat_seed2,percent_error_1se,percent error,All - Same,equal,per-subset,2,exploratory,10,0,0.09803921568627531,-0.12374089831355052,0.31981932968610116,0.3434363961379137,no difference
service_use_ed_repeat_seed2,percent_error_1se,percent error,All - Same,equal,per-subset,3,exploratory,10,0,0.0003564299971481333,-0.200972934969282,0.20168579496357827,0.9968919399493744,no difference
service_use_ed_repeat_seed2,percent_error_1se,percent error,All - Same,equal,per-subset,4,exploratory,10,0,0.08474576271186543,-0.19411225334033735,0.36360377876406824,0.5091096463940026,no difference
service_use_ed_repeat_seed2,percent_error_1se,percent error,All - Same,equal,pooled,pooled,exploratory,40,0,0.045785352098822216,-0.04335233836855086,0.1349230425661953,0.3052265719392805,no difference
service_use_ed_repeat_seed2,percent_error_1se,percent error,Other - Same,equal,per-subset,1,exploratory,10,0,-0.0952380952380949,-0.3106816345522089,0.12020544407601907,0.34343639613791355,no difference
service_use_ed_repeat_seed2,percent_error_1se,percent error,Other - Same,equal,per-subset,2,exploratory,10,0,-0.09803921568627416,-0.3198193296860974,0.12374089831354906,0.34343639613791355,no difference
service_use_ed_repeat_seed2,percent_error_1se,percent error,Other - Same,equal,per-subset,3,exploratory,10,0,0.06023666951810673,-0.1823705247212153,0.3028438637574287,0.5880535420252755,no difference
service_use_ed_repeat_seed2,percent_error_1se,percent error,Other - Same,equal,per-subset,4,exploratory,10,0,0.12747926433465687,-0.19381786216196104,0.44877639083127474,0.3928057783984375,no difference
