test_subset,train_source,fold,downsampled,is_equal_size,n_train,n_test,n_train_positive,n_test_positive,test_prevalence,C_min,C_1se,idx_min,idx_1se,auc_min,acc_min,percent_error_min,brier_min,calibration_slope_min,calibration_intercept_min,n_nonzero_min,auc_1se,acc_1se,percent_error_1se,brier_1se,calibration_slope_1se,calibration_intercept_1se,n_nonzero_1se
1,same,1,false,true,933,105,66,8,0.0761904761904762,0.09617248711152965,0.08227241341700466,44,43,0.8002577319587627,0.9238095238095239,7.619047619047614,0.07025488283900713,0.7715249577728757,-0.3810853234965571,47,0.8067010309278349,0.9238095238095239,7.619047619047614,0.06859439686826882,0.8956528969520982,-0.1155746291995777,40
1,other,1,false,false,4542,105,286,8,0.0761904761904762,0.04406236427773573,0.02758531617629184,39,36,0.9033505154639175,0.9238095238095239,7.619047619047614,0.06217845567217321,1.1711382671965591,0.5577238980454655,69,0.9175257731958764,0.9238095238095239,7.619047619047614,0.06275079971154218,1.406744303159656,1.1139871833953943,38
1,other,1,true,true,930,105,57,8,0.0761904761904762,0.09617248711152965,0.07038135554931554,44,42,0.8286082474226804,0.9333333333333333,6.666666666666665,0.060059763128364155,1.1327548966447922,0.3981603783134493,36,0.8157216494845361,0.9333333333333333,6.666666666666665,0.06201901085128233,1.3103934577907652,0.8731436917767761,25
1,all,1,false,false,5475,105,352,8,0.0761904761904762,0.0376939097538836,0.02018760254679039,38,34,0.9059278350515463,0.9142857142857143,8.571428571428575,0.06329712968938087,1.1315903424514997,0.3957689029541329,68,0.9110824742268041,0.9238095238095239,7.619047619047614,0.06351230811840139,1.476518309478034,1.2327806272694322,32
1,all,1,true,true,929,105,58,8,0.0761904761904762,0.13141473626117567,0.04406236427773573,46,39,0.7396907216494846,0.9047619047619048,9.523809523809524,0.06994495384100456,0.6028879648828881,-0.8106192977167735,60,0.7615979381443299,0.9238095238095239,7.619047619047614,0.06826152989112715,1.8565031459561931,2.3479760213255823,11
1,same,2,false,true,933,105,66,8,0.0761904761904762,0.08227241341700466,0.06020894493336132,43,41,0.7293814432989691,0.9238095238095239,7.619047619047614,0.06695749173250931,0.9263921880684192,0.11560767743196185,38,0.7358247422680412,0.9238095238095239,7.619047619047614,0.06700624903542723,1.0762641176331584,0.39683892877185173,24
1,other,2,false,false,4544,105,287,8,0.0761904761904762,0.04406236427773573,0.02359833466782194,39,35,0.8144329896907216,0.9238095238095239,7.619047619047614,0.06801838623152191,1.3845884673340225,1.6021481568854858,57,0.8182989690721649,0.9238095238095239,7.619047619047614,0.06659404223200334,2.035347036050474,3.21559458398984,31
1,other,2,true,true,930,105,57,8,0.0761904761904762,0.09617248711152965,0.05150678076168122,44,40,0.6481958762886598,0.9238095238095239,7.619047619047614,0.07087118265385406,0.6104799293145837,-0.6405456410742723,39,0.7145618556701031,0.9238095238095239,7.619047619047614,0.06890320286411458,1.9937407673746987,3.046547111212448,15
1,all,2,false,false,5477,105,353,8,0.0761904761904762,0.0376939097538836,0.02359833466782194,38,35,0.8427835051546392,0.9238095238095239,7.619047619047614,0.06735292610388204,1.6268807280173074,2.229492790872442,63,0.8260309278350516,0.9238095238095239,7.619047619047614,0.06658626014441366,2.0767486168272593,3.3104694413305453,35
1,all,2,true,true,929,105,58,8,0.0761904761904762,0.08227241341700466,0.06020894493336132,43,41,0.7976804123711341,0.9238095238095239,7.619047619047614,0.06561392715799642,1.3401574272243169,1.2256901547221863,36,0.7938144329896907,0.9238095238095239,7.619047619047614,0.0659839536942456,1.5919270973523103,1.8196842127421669,22
1,same,3,false,true,933,105,66,8,0.0761904761904762,0.08227241341700466,0.06020894493336132,43,41,0.952319587628866,0.9238095238095239,7.619047619047614,0.05105077241594727,2.4599065765237014,2.3154751498415087,38,0.9355670103092784,0.9238095238095239,7.619047619047614,0.05536017901678818,2.6320467428095102,3.110120235270874,25
1,other,3,false,false,4544,105,287,8,0.0761904761904762,0.05150678076168122,0.02758531617629184,40,36,0.8698453608247423,0.9333333333333333,6.666666666666665,0.06033543228983809,1.3437269483207386,1.2865722222681888,70,0.8427835051546392,0.9238095238095239,7.619047619047614,0.06161722496284181,1.3994616821603625,1.4073793110216006,33
1,other,3,true,true,930,105,57,8,0.0761904761904762,0.08227241341700466,0.04406236427773573,43,39,0.9201030927835051,0.9333333333333333,6.666666666666665,0.05770749976433639,1.6966488069222794,1.9315750280764918,27,0.8962628865979381,0.9238095238095239,7.619047619047614,0.06399656254222091,2.9185982240695956,4.984819895406974,8
1,all,3,false,false,5477,105,353,8,0.0761904761904762,0.04406236427773573,0.02359833466782194,39,35,0.8904639175257733,0.9333333333333333,6.666666666666665,0.057788285131644114,1.5467128065138123,1.5983272359779475,70,0.8698453608247423,0.9238095238095239,7.619047619047614,0.06030960019095879,1.552938915298472,1.6626695153224267,34
1,all,3,true,true,929,105,58,8,0.0761904761904762,0.11242100350620862,0.05150678076168122,45,40,0.8466494845360826,0.9142857142857143,8.571428571428575,0.06598908152864627,1.0586042783488765,0.6715770576034519,55,0.7918814432989691,0.9238095238095239,7.619047619047614,0.06657358722234012,2.190592063490224,3.5036838723424655,19
1,same,4,false,true,933,105,66,8,0.0761904761904762,0.07038135554931554,0.06020894493336132,42,41,0.8247422680412371,0.9238095238095239,7.619047619047614,0.06330638173731946,1.6937025235056853,1.8598169235284414,30,0.8157216494845361,0.9238095238095239,7.619047619047614,0.06353513179523947,1.8198434283523626,2.12863381689572,28
1,other,4,false,false,4544,105,287,8,0.0761904761904762,0.04406236427773573,0.02758531617629184,39,36,0.7332474226804124,0.9238095238095239,7.619047619047614,0.07014072724913135,0.789279526585384,-0.24244489823394558,66,0.7461340206185567,0.9238095238095239,7.619047619047614,0.06866641962807336,1.0353234905110107,0.35901981820346524,38
1,other,4,true,true,930,105,57,8,0.0761904761904762,0.07038135554931554,0.05150678076168122,42,40,0.8298969072164948,0.9238095238095239,7.619047619047614,0.06677656156476111,1.571960996404144,1.678810224956682,19,0.8530927835051546,0.9238095238095239,7.619047619047614,0.06657772621978407,2.33797878073502,3.5813252429260354,12
1,all,4,false,false,5477,105,353,8,0.0761904761904762,0.04406236427773573,0.02359833466782194,39,35,0.7551546391752577,0.9238095238095239,7.619047619047614,0.06940656420943696,0.9034791728546183,0.04748577923941797,77,0.7731958762886598,0.9238095238095239,7.619047619047614,0.06709609351258246,1.2463547189518291,0.8498802521707226,39
1,all,4,true,true,929,105,58,8,0.0761904761904762,0.11242100350620862,0.09617248711152965,45,44,0.788659793814433,0.9238095238095239,7.619047619047614,0.06308854937419735,1.0011759455328368,0.48769708925589644,44,0.7783505154639175,0.9238095238095239,7.619047619047614,0.06332530339273548,1.1239847097571618,0.7939905306697532,38
1,same,5,false,true,935,103,67,7,0.06796116504854369,0.09617248711152965,0.06020894493336132,44,41,0.8407738095238095,0.9223300970873787,7.7669902912621325,0.060078796549433974,0.8394995382583478,-0.46352714605955375,45,0.8333333333333334,0.9320388349514563,6.796116504854366,0.05717728317663973,1.105401675379289,0.10328592946110529,22
1,other,5,false,false,4545,103,287,7,0.06796116504854369,0.04406236427773573,0.02758531617629184,39,36,0.7663690476190477,0.941747572815534,5.825242718446599,0.05215276504549021,1.234830448009926,0.8019670033167876,54,0.769345238095238,0.941747572815534,5.825242718446599,0.05236311798848795,1.4349479323190542,1.2362314312761196,37
1,other,5,true,true,931,103,57,7,0.06796116504854369,0.07038135554931554,0.04406236427773573,42,39,0.7380952380952381,0.9320388349514563,6.796116504854366,0.05658888472098067,1.434824399863581,1.2923896840794735,24,0.7760416666666666,0.9320388349514563,6.796116504854366,0.05908937067305224,2.2596254882669125,3.3882692393162896,9
1,all,5,false,false,5480,103,354,7,0.06796116504854369,0.04406236427773573,0.02359833466782194,39,35,0.7946428571428571,0.941747572815534,5.825242718446599,0.05303013705994183,1.1010129595172145,0.3761355997644017,77,0.7961309523809523,0.941747572815534,5.825242718446599,0.052281944013406634,1.357550245069549,0.9358019753850434,37
1,all,5,true,true,930,103,58,7,0.06796116504854369,0.07038135554931554,0.0376939097538836,42,38,0.8005952380952381,0.9320388349514563,6.796116504854366,0.05649480699766346,1.496991432540516,1.4684966623901126,28,0.7901785714285714,0.9320388349514563,6.796116504854366,0.0601914635775151,2.2550601746734555,3.326925701121342,9
1,same,6,false,true,935,103,67,7,0.06796116504854369,0.08227241341700466,0.07038135554931554,43,42,0.8348214285714285,0.9320388349514563,6.796116504854366,0.06052519779064972,0.9482044343366001,-0.1931801223197861,33,0.8303571428571428,0.9320388349514563,6.796116504854366,0.0603020099339857,0.9866481933078545,-0.13875579820370731,28
1,other,6,false,false,4545,103,287,7,0.06796116504854369,0.04406236427773573,0.03224590545296395,39,37,0.8363095238095238,0.9320388349514563,6.796116504854366,0.06136562265490973,1.1200713563995064,0.43475096385129625,63,0.8273809523809523,0.9320388349514563,6.796116504854366,0.061107647384694874,1.203964577879086,0.6154659041189107,42
1,other,6,true,true,931,103,57,7,0.06796116504854369,0.08227241341700466,0.05150678076168122,43,40,0.7410714285714285,0.9320388349514563,6.796116504854366,0.061665347692279965,1.0249023897689093,0.15368680740855942,25,0.6860119047619049,0.9320388349514563,6.796116504854366,0.06229941775808089,1.1316268314575983,0.4399954275893973,13
1,all,6,false,false,5480,103,354,7,0.06796116504854369,0.0376939097538836,0.02018760254679039,38,34,0.8288690476190477,0.9320388349514563,6.796116504854366,0.06116863790150872,1.069801669471636,0.2125599075522263,62,0.8303571428571428,0.9320388349514563,6.796116504854366,0.061028745561573505,1.2008313731038047,0.5322138968119412,29
1,all,6,true,true,930,103,58,7,0.06796116504854369,0.08227241341700466,0.05150678076168122,43,40,0.71875,0.9320388349514563,6.796116504854366,0.060846272001004426,0.7978106110895926,-0.3538477324607771,33,0.7909226190476191,0.9320388349514563,6.796116504854366,0.05885511701937536,1.5151238491241676,1.3462035181583998,17
1,same,7,false,true,935,103,67,7,0.06796116504854369,0.08227241341700466,0.06020894493336132,43,41,0.7619047619047619,0.9223300970873787,7.7669902912621325,0.06103006668953817,0.8233136461086421,-0.4146414335931146,40,0.7559523809523809,0.9320388349514563,6.796116504854366,0.06124133528,0.9688128606888097,-0.12374176841541144,22
1,other,7,false,false,4546,103,287,7,0.06796116504854369,0.04406236427773573,0.03224590545296395,39,37,0.888392857142857,0.9320388349514563,6.796116504854366,0.05234677633133315,1.7992671455149445,2.040206551169229,60,0.8794642857142857,0.9320388349514563,6.796116504854366,0.05327506954846966,1.9061328267990338,2.303799589244488,41
1,other,7,true,true,931,103,57,7,0.06796116504854369,0.08227241341700466,0.06020894493336132,43,41,0.7916666666666666,0.9320388349514563,6.796116504854366,0.061412488614476124,1.3206066278905657,1.1622975190311586,27,0.7492559523809523,0.9320388349514563,6.796116504854366,0.06199859362703946,1.4279838013525061,1.4293131890600725,13
1,all,7,false,false,5481,103,354,7,0.06796116504854369,0.0376939097538836,0.02359833466782194,38,35,0.8675595238095237,0.9320388349514563,6.796116504854366,0.053765359904403,1.4857469327953718,1.2216850076404189,63,0.8735119047619048,0.9320388349514563,6.796116504854366,0.053977675004346436,1.752974636018511,1.839110790577499,33
1,all,7,true,true,931,103,58,7,0.06796116504854369,0.09617248711152965,0.06020894493336132,44,41,0.857142857142857,0.9320388349514563,6.796116504854366,0.057083732793384905,1.3071000241245616,0.9275592118979212,33,0.8348214285714286,0.9320388349514563,6.796116504854366,0.058637352436446216,1.6138493356148365,1.6652813927686954,19
1,same,8,false,true,935,103,67,7,0.06796116504854369,0.07038135554931554,0.05150678076168122,42,40,0.7857142857142858,0.9320388349514563,6.796116504854366,0.05830400268306479,1.2233842982309064,0.5306682441671875,32,0.7529761904761905,0.9320388349514563,6.796116504854366,0.06105972285344447,1.1820397619130414,0.434628309769306,17
1,other,8,false,false,4546,103,287,7,0.06796116504854369,0.05150678076168122,0.02758531617629184,40,36,0.8422619047619049,0.9320388349514563,6.796116504854366,0.06115582720838001,1.122125109664908,0.5114487631516825,70,0.7976190476190476,0.9320388349514563,6.796116504854366,0.061219427782350615,1.2709392140454319,0.8573945065111765,33
1,other,8,true,true,931,103,57,7,0.06796116504854369,0.09617248711152965,0.07038135554931554,44,42,0.6116071428571428,0.9320388349514563,6.796116504854366,0.06557783431999425,0.36059622261365104,-1.4921214359639778,31,0.6160714285714286,0.9320388349514563,6.796116504854366,0.06442864280142342,0.4281687668715451,-1.3451198209046262,19
1,all,8,false,false,5481,103,354,7,0.06796116504854369,0.04406236427773573,0.02359833466782194,39,35,0.8288690476190476,0.9320388349514563,6.796116504854366,0.06061459902083072,1.1255299486412957,0.4713794691388093,71,0.8020833333333334,0.9320388349514563,6.796116504854366,0.0605463514587971,1.2951203794681259,0.8800793743561037,34
1,all,8,true,true,931,103,58,7,0.06796116504854369,0.08227241341700466,0.05150678076168122,43,40,0.769345238095238,0.9320388349514563,6.796116504854366,0.061596265298239056,1.1774612082124583,0.6297847972260249,33,0.6748511904761905,0.9320388349514563,6.796116504854366,0.06285388208941137,1.1763597390698566,0.6340531388651042,12
1,same,9,false,true,935,103,67,7,0.06796116504854369,0.08227241341700466,0.07038135554931554,43,42,0.7961309523809523,0.9320388349514563,6.796116504854366,0.05729579323540238,0.77862150906221,-0.7595673602022873,43,0.7931547619047619,0.9320388349514563,6.796116504854366,0.05536864015331497,0.883468849897192,-0.5158573504174004,31
